ActivityID,CustomerID,ProductID,ActivityType,ActivityDate
12583,457,252,AddToCart,2025-04-09
12584,1962,698,AddToCart,2025-01-26
12585,744,248,Search,2025-06-16
12586,1470,922,Purchase,2025-01-08
12587,104,403,View,2026-04-05
12588,950,780,Search,2025-07-18
12589,622,516,Wishlist,2026-01-14
12590,1267,783,Wishlist,2026-06-29
12591,935,556,View,2025-11-07
12592,1874,653,Wishlist,2025-01-05
12593,2738,154,View,2026-01-02
12594,1418,558,AddToCart,2025-07-20
12595,642,790,View,2025-11-10
12596,2650,654,Wishlist,2025-06-12
12597,2729,139,Wishlist,2025-06-20
12598,2275,158,Search,2025-02-25
12599,2627,235,Wishlist,2025-12-10
12600,946,555,AddToCart,2026-01-17
12601,2360,564,Search,2026-03-26
12602,2765,764,Wishlist,2025-06-01
12603,59,809,AddToCart,2025-12-06
12604,2454,81,Wishlist,2026-02-18
12605,1464,74,Search,2025-11-05
12606,1938,4,Purchase,2026-06-08
12607,2808,555,Search,2026-04-11
12608,2719,959,Search,2025-04-24
12609,960,884,Purchase,2025-08-09
12610,2152,819,Purchase,2025-05-19
12611,2294,119,AddToCart,2025-07-31
12612,866,974,View,2025-03-07
12613,79,420,Search,2025-10-25
12614,465,383,AddToCart,2025-01-30
12615,2895,744,Purchase,2025-03-05
12616,2281,841,Wishlist,2026-02-25
12617,2782,893,Purchase,2025-01-20
12618,848,540,Purchase,2026-01-22
12619,1220,35,Wishlist,2026-03-21
12620,1622,108,Purchase,2025-03-23
12621,1716,562,Search,2026-05-18
12622,1455,163,Search,2025-05-05
12623,350,197,AddToCart,2025-06-17
12624,1186,111,Wishlist,2026-06-27
12625,2348,499,Wishlist,2025-05-24
12626,1979,92,Wishlist,2026-07-03
12627,1882,866,Purchase,2025-03-10
12628,402,222,Wishlist,2026-05-22
12629,2650,367,Search,2025-04-15
12630,438,685,View,2025-12-10
12631,1807,107,Search,2026-03-01
12632,246,471,Search,2026-03-07
12633,9,88,View,2025-12-16
12634,2955,249,Search,2025-09-01
12635,2768,618,Wishlist,2026-06-05
12636,820,736,Search,2025-04-08
12637,2522,266,AddToCart,2026-04-08
12638,45,821,Search,2025-05-02
12639,1836,130,Purchase,2026-02-23
12640,2508,699,Wishlist,2025-12-23
12641,1506,446,View,2025-01-17
12642,791,996,Search,2025-05-24
12643,1795,892,Purchase,2025-04-25
12644,873,280,Wishlist,2025-04-24
12645,1524,575,Search,2026-02-05
12646,2272,444,View,2026-03-11
12647,2412,475,Search,2025-09-06
12648,2655,68,Purchase,2025-09-22
12649,1561,7,AddToCart,2026-05-13
12650,2654,197,Wishlist,2025-02-11
12651,1732,257,Wishlist,2025-12-16
12652,2053,241,Purchase,2026-01-26
12653,1363,712,Wishlist,2025-05-03
12654,2240,645,Search,2026-06-11
12655,1534,414,Wishlist,2025-02-18
12656,1518,157,View,2026-06-10
12657,2851,833,View,2026-04-05
12658,240,712,View,2026-04-03
12659,2298,370,Purchase,2026-06-05
12660,1973,181,View,2025-07-05
12661,1419,306,View,2025-07-09
12662,1076,219,View,2025-05-17
12663,1976,81,Search,2025-06-09
12664,2543,94,Purchase,2026-03-15
12665,2467,899,AddToCart,2026-03-11
12666,899,452,View,2025-04-15
12667,2790,104,Purchase,2025-05-08
12668,288,975,Search,2026-04-03
12669,1116,608,View,2026-06-29
12670,2415,67,Purchase,2026-01-30
12671,1628,225,View,2026-01-24
12672,985,601,Purchase,2025-04-18
12673,1180,730,Purchase,2026-01-11
12674,1635,665,Wishlist,2025-02-28
12675,2306,270,Wishlist,2026-05-10
12676,1335,550,View,2025-04-14
12677,858,836,Purchase,2026-04-29
12678,581,180,View,2025-09-10
12679,2651,132,Purchase,2025-12-29
12680,269,794,AddToCart,2026-06-04
12681,2977,158,Purchase,2025-05-06
12682,304,551,Wishlist,2025-03-06
12683,40,406,Search,2026-03-11
12684,892,959,View,2025-09-04
12685,1022,260,View,2026-04-16
12686,1801,716,AddToCart,2025-06-05
12687,902,645,AddToCart,2025-03-23
12688,1387,389,AddToCart,2025-02-15
12689,479,663,AddToCart,2026-04-01
12690,2355,984,View,2026-04-17
12691,160,60,AddToCart,2025-08-11
12692,2053,773,View,2025-08-16
12693,1926,198,Purchase,2025-06-22
12694,256,966,Purchase,2025-10-24
12695,14,232,AddToCart,2025-10-31
12696,1918,723,AddToCart,2026-03-12
12697,2578,503,Search,2026-05-09
12698,1623,632,AddToCart,2026-02-20
12699,2094,763,Purchase,2025-12-14
12700,2906,842,View,2026-05-30
12701,432,473,View,2026-01-19
12702,944,91,AddToCart,2025-01-31
12703,1928,28,Purchase,2025-08-28
12704,2492,336,Wishlist,2025-10-26
12705,2438,599,View,2025-02-24
12706,1488,974,Search,2025-01-10
12707,1649,201,Wishlist,2026-07-05
12708,2167,170,Search,2026-04-16
12709,2867,488,Purchase,2026-01-23
12710,2220,565,AddToCart,2025-12-28
12711,2371,276,Purchase,2025-09-13
12712,1654,119,Search,2025-09-21
12713,963,619,View,2026-04-16
12714,2967,197,View,2025-10-11
12715,1792,119,AddToCart,2025-01-04
12716,32,226,Search,2026-05-09
12717,2526,659,AddToCart,2025-07-16
12718,2146,692,View,2025-12-01
12719,540,861,Purchase,2025-05-27
12720,748,897,AddToCart,2025-01-04
12721,2052,785,View,2025-11-12
12722,1293,70,Search,2025-03-01
12723,1288,621,Search,2025-05-05
12724,135,657,View,2025-12-23
12725,1606,614,Search,2026-02-28
12726,2444,218,View,2025-08-09
12727,1467,527,Search,2025-11-28
12728,2799,264,Search,2025-02-25
12729,472,29,Search,2026-03-12
12730,2399,104,Purchase,2025-02-14
12731,1168,18,Search,2025-03-04
12732,1796,537,Purchase,2025-03-24
12733,2115,360,View,2026-02-11
12734,119,967,AddToCart,2026-04-19
12735,2488,527,Purchase,2025-09-21
12736,2827,331,Search,2025-01-01
12737,2081,848,AddToCart,2026-01-04
12738,2126,683,Wishlist,2025-08-16
12739,2524,47,View,2026-05-04
12740,1266,992,Purchase,2025-05-01
12741,2588,102,View,2026-02-26
12742,2242,593,Search,2026-04-01
12743,389,647,Search,2025-01-13
12744,1606,626,Wishlist,2025-06-02
12745,2782,473,AddToCart,2025-01-22
12746,1446,131,Purchase,2025-11-09
12747,13,836,AddToCart,2025-04-25
12748,2537,203,View,2025-03-11
12749,2213,644,Search,2025-01-25
12750,1747,755,Purchase,2026-05-19
12751,1270,545,AddToCart,2025-05-25
12752,2249,163,Purchase,2026-03-18
12753,213,107,View,2026-01-24
12754,2102,250,Search,2026-01-21
12755,2073,268,Search,2025-12-18
12756,1495,510,Purchase,2026-03-14
12757,265,631,Purchase,2025-06-16
12758,757,798,Wishlist,2025-03-24
12759,19,859,Purchase,2025-09-17
12760,833,98,Search,2025-12-02
12761,1255,767,AddToCart,2025-08-26
12762,2954,296,View,2025-08-05
12763,912,813,AddToCart,2025-05-02
12764,627,422,Wishlist,2026-01-03
12765,955,987,Purchase,2025-10-15
12766,2193,471,AddToCart,2026-01-23
12767,967,295,Wishlist,2025-10-28
12768,2693,644,Search,2026-06-15
12769,2886,490,Search,2025-02-18
12770,2480,110,Wishlist,2026-03-26
12771,2166,513,AddToCart,2026-02-18
12772,1740,272,Purchase,2026-05-24
12773,1843,10,Search,2026-06-13
12774,1532,211,Search,2025-08-22
12775,377,661,AddToCart,2026-02-23
12776,210,953,View,2026-06-07
12777,744,499,Purchase,2026-01-28
12778,330,660,Search,2026-02-17
12779,2385,870,Search,2025-06-15
12780,2616,10,Search,2025-01-06
12781,956,891,View,2025-02-27
12782,899,871,Purchase,2026-04-13
12783,2130,87,View,2025-02-01
12784,2757,214,View,2025-06-06
12785,452,210,View,2025-10-11
12786,2330,515,AddToCart,2026-02-07
12787,901,525,View,2025-09-29
12788,2944,817,Search,2025-10-20
12789,423,626,AddToCart,2025-10-08
12790,2258,667,Search,2026-01-19
12791,2828,556,View,2026-03-13
12792,1266,712,AddToCart,2025-04-25
12793,82,577,AddToCart,2025-06-17
12794,560,829,Search,2025-10-06
12795,1817,47,Wishlist,2026-05-29
12796,1520,593,Purchase,2026-01-19
12797,2057,741,View,2025-10-21
12798,448,968,Purchase,2026-03-27
12799,1349,241,AddToCart,2025-08-22
12800,1996,555,Search,2025-08-30
12801,2047,678,View,2025-01-08
12802,1502,299,View,2025-05-17
12803,1408,463,Search,2025-01-16
12804,886,56,Search,2026-06-16
12805,2308,844,Search,2025-10-14
12806,37,495,Purchase,2026-05-19
12807,2196,974,AddToCart,2025-01-11
12808,1373,246,Wishlist,2026-03-20
12809,31,331,Search,2025-09-26
12810,2758,160,Purchase,2025-05-09
12811,1729,256,Purchase,2025-04-30
12812,2304,509,View,2025-06-15
12813,1422,515,Purchase,2025-01-05
12814,356,975,AddToCart,2025-10-30
12815,2611,270,Search,2025-09-14
12816,1739,127,Wishlist,2026-02-26
12817,1957,667,Search,2025-03-27
12818,896,548,View,2026-06-28
12819,128,542,Search,2026-05-24
12820,1784,551,Wishlist,2025-06-14
12821,514,388,View,2025-05-05
12822,2850,803,Search,2025-08-06
12823,460,605,Search,2026-05-22
12824,2512,949,Purchase,2026-04-26
12825,2745,590,View,2025-03-18
12826,1310,739,Search,2025-03-15
12827,2898,111,View,2025-07-27
12828,2848,721,View,2025-03-29
12829,1165,642,Wishlist,2025-05-03
12830,1261,379,AddToCart,2025-07-03
12831,2315,209,Purchase,2026-03-08
12832,1360,51,AddToCart,2025-10-23
12833,1946,597,Wishlist,2025-09-20
12834,336,282,Wishlist,2026-06-20
12835,2711,566,Search,2025-03-14
12836,1337,204,Wishlist,2025-03-31
12837,650,471,Purchase,2025-08-04
12838,2618,500,View,2025-04-04
12839,903,978,Purchase,2025-09-12
12840,1531,393,View,2025-02-20
12841,2303,950,View,2025-06-21
12842,1488,648,AddToCart,2025-12-02
12843,2806,464,AddToCart,2026-01-19
12844,2099,315,AddToCart,2026-05-28
12845,1043,102,Search,2025-06-26
12846,719,688,Purchase,2025-06-26
12847,899,611,AddToCart,2025-06-05
12848,1317,475,Search,2025-06-22
12849,2159,280,View,2026-05-03
12850,878,70,AddToCart,2025-05-06
12851,2000,435,AddToCart,2025-11-16
12852,1295,857,View,2025-09-09
12853,281,142,Search,2025-08-03
12854,1577,641,Wishlist,2026-02-18
12855,153,940,View,2026-05-26
12856,60,780,AddToCart,2026-03-05
12857,619,859,View,2026-01-17
12858,615,532,Search,2025-08-12
12859,2671,537,Search,2026-03-18
12860,421,296,Search,2025-05-14
12861,1917,812,Search,2025-05-05
12862,1926,963,Purchase,2026-04-14
12863,13,300,Purchase,2026-06-18
12864,1887,893,Purchase,2026-02-20
12865,134,125,View,2025-09-16
12866,2563,149,AddToCart,2025-06-20
12867,1350,269,Purchase,2025-04-12
12868,658,664,AddToCart,2026-01-09
12869,2214,634,Search,2025-02-22
12870,572,838,Search,2026-04-12
12871,2685,778,Search,2025-01-29
12872,2728,828,Wishlist,2025-06-08
12873,1411,163,AddToCart,2025-11-07
12874,1763,866,AddToCart,2026-05-25
12875,2336,993,AddToCart,2026-06-17
12876,2961,107,AddToCart,2025-03-02
12877,1065,654,Wishlist,2025-08-03
12878,2871,921,Search,2026-01-26
12879,884,668,Search,2025-03-18
12880,8,169,Wishlist,2026-02-19
12881,1784,774,View,2026-04-02
12882,1189,114,Purchase,2026-01-18
12883,2928,856,Search,2026-02-16
12884,2519,890,Wishlist,2026-03-24
12885,2034,719,Purchase,2025-07-22
12886,1547,139,AddToCart,2025-02-18
12887,1763,821,Search,2026-07-05
12888,1378,709,Wishlist,2025-09-17
12889,25,93,Wishlist,2025-01-21
12890,2702,942,Purchase,2025-07-18
12891,1116,854,Wishlist,2025-05-20
12892,2069,492,Wishlist,2025-09-03
12893,2629,176,View,2025-11-14
12894,2442,496,View,2025-11-12
12895,1777,211,View,2025-03-01
12896,1342,206,Purchase,2026-03-06
12897,571,545,View,2025-01-13
12898,1333,907,AddToCart,2025-08-15
12899,1599,840,Search,2026-05-17
12900,1108,438,AddToCart,2025-10-10
12901,991,95,AddToCart,2026-02-11
12902,557,272,AddToCart,2026-01-17
12903,505,368,Wishlist,2025-04-05
12904,2078,856,Search,2025-11-19
12905,1362,562,Wishlist,2026-03-03
12906,244,766,Search,2026-03-02
12907,400,541,Wishlist,2025-06-02
12908,1287,818,Search,2025-05-15
12909,1122,143,Search,2026-01-31
12910,1343,751,View,2025-12-08
12911,32,599,Wishlist,2026-02-04
12912,1832,975,View,2026-02-17
12913,2443,596,AddToCart,2026-04-01
12914,1737,283,Wishlist,2026-02-06
12915,2019,23,Wishlist,2025-01-15
12916,118,540,Purchase,2025-07-21
12917,2039,810,View,2026-06-08
12918,244,623,Search,2026-05-17
12919,2858,465,Purchase,2025-09-23
12920,799,456,Search,2025-12-02
12921,1243,824,Wishlist,2025-01-24
12922,277,66,Search,2025-05-15
12923,916,671,Purchase,2026-06-10
12924,1877,203,Purchase,2025-11-29
12925,222,994,Purchase,2025-11-26
12926,854,145,Search,2025-11-20
12927,2870,967,AddToCart,2025-06-02
12928,1225,411,Search,2025-12-16
12929,2386,548,View,2026-03-25
12930,1158,584,Search,2025-01-11
12931,2486,828,AddToCart,2025-10-02
12932,1583,862,View,2025-07-24
12933,2666,56,AddToCart,2025-10-03
12934,443,280,Wishlist,2025-12-04
12935,598,477,View,2025-09-30
12936,2474,432,View,2025-06-11
12937,204,212,AddToCart,2025-06-09
12938,1863,976,Wishlist,2026-03-14
12939,2902,888,AddToCart,2026-05-15
12940,1982,499,Purchase,2025-10-10
12941,2018,274,AddToCart,2025-01-05
12942,2978,764,Wishlist,2025-12-06
12943,70,767,Purchase,2025-08-05
12944,2854,68,AddToCart,2025-06-04
12945,2720,741,Search,2025-05-20
12946,2181,915,Wishlist,2025-01-20
12947,424,702,AddToCart,2026-05-18
12948,322,7,Purchase,2025-06-18
12949,1970,450,Search,2026-04-19
12950,725,451,View,2025-03-01
12951,1275,376,Wishlist,2025-10-11
12952,1157,874,Wishlist,2025-12-24
12953,2597,443,View,2025-03-03
12954,1187,274,Purchase,2025-10-18
12955,2672,750,Search,2026-03-12
12956,2369,829,Search,2025-07-25
12957,419,512,Search,2025-11-14
12958,725,791,View,2025-08-31
12959,1870,111,AddToCart,2025-07-04
12960,691,235,Wishlist,2026-04-30
12961,2580,801,Purchase,2025-09-14
12962,2258,880,Wishlist,2026-05-30
12963,174,252,Purchase,2025-11-23
12964,1982,585,View,2025-11-30
12965,2472,111,AddToCart,2026-02-16
12966,1052,781,View,2026-03-10
12967,2632,984,Wishlist,2025-05-14
12968,1195,557,View,2025-03-18
12969,292,507,AddToCart,2026-05-19
12970,1707,10,Search,2025-07-20
12971,1199,188,View,2025-11-15
12972,1724,334,Search,2025-11-17
12973,2048,355,Wishlist,2026-03-06
12974,2248,256,Purchase,2025-06-29
12975,2917,655,Purchase,2025-12-28
12976,2564,717,AddToCart,2025-08-24
12977,1555,201,View,2025-03-25
12978,1904,397,Wishlist,2026-02-20
12979,461,944,View,2025-08-06
12980,2256,345,Purchase,2025-12-07
12981,610,722,Purchase,2025-08-14
12982,1469,263,View,2026-06-13
12983,802,106,Wishlist,2026-02-23
12984,1766,780,View,2025-03-09
12985,86,616,AddToCart,2026-04-17
12986,840,342,Purchase,2026-02-18
12987,1595,617,AddToCart,2025-04-25
12988,1939,434,AddToCart,2025-12-14
12989,621,867,Purchase,2025-03-15
12990,2138,13,AddToCart,2025-07-25
12991,2093,288,Purchase,2025-03-09
12992,2990,327,Wishlist,2025-12-24
12993,325,759,AddToCart,2026-04-27
12994,978,514,Search,2025-06-06
12995,1234,27,View,2025-01-25
12996,1205,399,AddToCart,2025-06-29
12997,357,160,Wishlist,2026-04-08
12998,458,123,Search,2025-07-19
12999,1107,944,Purchase,2025-11-24
13000,2735,67,Wishlist,2025-10-19
13001,1423,312,View,2026-06-07
13002,294,131,Search,2025-04-10
13003,1475,782,Purchase,2025-02-12
13004,2195,442,Search,2026-05-22
13005,1564,999,AddToCart,2025-10-21
13006,221,942,Wishlist,2025-01-27
13007,1911,136,Wishlist,2025-11-14
13008,520,957,Wishlist,2025-02-27
13009,102,243,View,2025-09-13
13010,2558,448,AddToCart,2026-03-17
13011,334,956,View,2026-04-17
13012,1257,905,Purchase,2025-04-04
13013,1643,661,AddToCart,2026-07-02
13014,1711,333,Purchase,2026-02-13
13015,2926,489,Purchase,2025-11-30
13016,220,381,Wishlist,2025-10-16
13017,2961,615,Wishlist,2025-10-29
13018,1454,616,Purchase,2025-09-14
13019,481,86,View,2026-03-07
13020,2842,186,View,2025-06-30
13021,398,205,Search,2025-01-17
13022,2718,853,Wishlist,2025-08-23
13023,530,709,AddToCart,2025-09-29
13024,2576,944,Search,2026-02-17
13025,2284,932,Purchase,2025-07-24
13026,1172,157,AddToCart,2026-04-26
13027,862,894,AddToCart,2025-08-14
13028,506,720,Wishlist,2025-01-20
13029,2888,375,Purchase,2025-03-29
13030,1627,364,Search,2026-05-05
13031,1338,191,AddToCart,2025-05-21
13032,2268,965,View,2025-09-09
13033,1643,932,Wishlist,2026-06-27
13034,303,319,View,2026-05-15
13035,1290,683,View,2025-05-27
13036,796,928,AddToCart,2025-07-17
13037,777,831,View,2025-07-10
13038,526,298,Purchase,2025-06-23
13039,1146,508,View,2025-03-08
13040,1263,467,Wishlist,2025-04-29
13041,134,818,View,2026-04-14
13042,1162,797,AddToCart,2025-05-01
13043,2073,716,Search,2026-06-19
13044,2962,45,Purchase,2025-10-01
13045,1934,691,Wishlist,2025-05-28
13046,2568,899,Purchase,2025-01-30
13047,1559,109,Purchase,2025-02-27
13048,1148,672,Search,2025-12-07
13049,2171,942,Purchase,2025-10-03
13050,1425,80,View,2025-08-13
13051,2501,15,Search,2026-06-09
13052,484,973,View,2025-02-07
13053,2367,734,AddToCart,2025-02-04
13054,470,197,Wishlist,2025-02-10
13055,731,324,AddToCart,2026-04-29
13056,837,53,AddToCart,2026-01-06
13057,2605,938,AddToCart,2025-12-13
13058,2507,483,Purchase,2026-01-19
13059,1792,203,Purchase,2025-06-16
13060,1172,230,Purchase,2026-06-15
13061,1529,647,Purchase,2026-04-13
13062,2241,89,View,2026-06-24
13063,2292,284,Wishlist,2025-03-11
13064,1560,525,Search,2026-01-19
13065,2642,808,Wishlist,2026-07-01
13066,624,208,View,2025-06-08
13067,2731,954,Purchase,2025-08-24
13068,259,381,View,2025-03-15
13069,2137,38,AddToCart,2025-07-19
13070,597,142,AddToCart,2025-04-01
13071,327,999,View,2025-10-12
13072,271,124,View,2025-12-28
13073,2321,925,Wishlist,2026-03-12
13074,2298,817,Purchase,2025-07-20
13075,2581,246,Wishlist,2025-05-03
13076,1847,815,View,2026-01-13
13077,735,76,Wishlist,2025-06-28
13078,2994,634,AddToCart,2026-03-11
13079,2754,392,Purchase,2026-04-21
13080,1784,150,Purchase,2025-09-12
13081,1089,174,Wishlist,2026-04-10
13082,60,360,AddToCart,2026-01-25
13083,2046,95,AddToCart,2025-11-15
13084,1174,179,Purchase,2025-11-16
13085,1692,885,Search,2025-12-22
13086,239,761,Search,2026-02-25
13087,2373,82,Purchase,2026-02-25
13088,959,106,Search,2026-02-22
13089,934,486,Wishlist,2026-02-11
13090,1083,869,AddToCart,2025-06-16
13091,503,69,Wishlist,2025-04-02
13092,2990,220,Search,2025-08-15
13093,1302,711,Purchase,2025-12-02
13094,400,66,Wishlist,2025-11-28
13095,2808,994,Wishlist,2025-12-22
13096,436,406,Purchase,2025-04-23
13097,1549,382,Purchase,2025-06-30
13098,1116,5,Wishlist,2025-01-06
13099,1153,410,Search,2025-10-06
13100,2961,196,View,2026-02-25
13101,777,713,Search,2026-04-02
13102,943,526,Purchase,2025-04-09
13103,898,206,View,2026-01-31
13104,284,690,AddToCart,2026-01-01
13105,2857,215,AddToCart,2025-10-28
13106,888,389,Purchase,2026-04-16
13107,2533,408,Search,2025-11-08
13108,1427,228,Search,2025-04-27
13109,2128,30,Search,2025-05-18
13110,2042,513,AddToCart,2026-06-16
13111,2615,941,Purchase,2025-03-18
13112,454,901,Wishlist,2025-02-18
13113,1423,783,Wishlist,2026-05-22
13114,1654,211,View,2026-03-07
13115,717,522,Search,2025-11-21
13116,1481,697,Wishlist,2025-06-16
13117,1416,120,AddToCart,2025-01-08
13118,1383,89,AddToCart,2025-04-28
13119,2116,737,Purchase,2025-06-07
13120,859,47,Purchase,2025-06-20
13121,2427,420,Purchase,2026-03-05
13122,291,823,Wishlist,2026-04-09
13123,2126,968,AddToCart,2025-11-12
13124,673,811,Wishlist,2026-01-24
13125,189,880,Search,2025-09-12
13126,1996,424,View,2025-10-18
13127,460,577,View,2025-08-24
13128,1791,843,Wishlist,2025-12-16
13129,2890,15,AddToCart,2025-10-21
13130,2241,81,AddToCart,2025-06-16
13131,154,165,AddToCart,2025-05-08
13132,519,418,Search,2025-01-12
13133,192,813,Purchase,2026-06-24
13134,150,306,View,2025-06-01
13135,2618,822,Purchase,2025-08-23
13136,2894,399,Search,2026-01-28
13137,541,629,Wishlist,2025-08-22
13138,2509,504,AddToCart,2025-02-08
13139,1906,631,Purchase,2025-07-12
13140,1515,597,Wishlist,2026-05-04
13141,407,523,AddToCart,2025-09-30
13142,2416,758,Wishlist,2025-06-06
13143,2096,792,Purchase,2025-07-05
13144,879,165,AddToCart,2025-08-10
13145,2045,921,AddToCart,2026-01-22
13146,2689,555,View,2026-05-16
13147,555,420,AddToCart,2025-11-01
13148,2067,941,AddToCart,2026-02-11
13149,1111,352,View,2025-10-26
13150,373,238,View,2025-01-18
13151,2573,935,Search,2025-05-25
13152,2228,864,Search,2025-07-15
13153,2754,303,AddToCart,2025-12-17
13154,1169,853,Purchase,2026-05-01
13155,423,993,AddToCart,2025-02-22
13156,2423,465,Search,2025-07-12
13157,1854,536,Wishlist,2026-06-25
13158,829,257,Search,2025-08-19
13159,1254,500,Purchase,2026-01-06
13160,2683,560,Wishlist,2025-07-20
13161,582,419,View,2025-06-16
13162,2054,178,Search,2025-08-27
13163,1971,192,View,2025-12-03
13164,495,638,View,2026-01-30
13165,1927,212,Search,2025-06-09
13166,2628,420,Purchase,2025-05-09
13167,561,552,Search,2025-03-13
13168,1533,901,Purchase,2026-02-24
13169,1924,867,Wishlist,2025-10-13
13170,1799,951,Wishlist,2026-06-12
13171,737,190,Purchase,2026-02-18
13172,2366,947,Purchase,2026-02-25
13173,2309,225,Purchase,2025-05-19
13174,1808,511,Wishlist,2025-09-30
13175,123,619,Purchase,2025-04-22
13176,1077,173,Purchase,2025-02-23
13177,750,795,Wishlist,2025-07-13
13178,694,326,Search,2026-05-11
13179,2479,887,Search,2025-08-16
13180,1421,701,Purchase,2025-04-27
13181,2906,328,AddToCart,2025-08-21
13182,2427,540,Purchase,2025-10-24
13183,378,115,Search,2025-12-23
13184,2654,548,Purchase,2025-01-18
13185,2327,607,Purchase,2025-07-14
13186,1618,398,AddToCart,2025-08-03
13187,1711,763,View,2025-01-22
13188,1241,41,View,2026-05-09
13189,1332,457,Wishlist,2025-05-02
13190,347,882,View,2025-12-03
13191,2246,847,View,2026-01-09
13192,897,575,AddToCart,2026-01-29
